Date,Price,Open,High,Low,Vol.,Change %,Symbol
13-06-2025,"1,405.00","1,405.00","1,423.80","1,397.10",3.38M,-2.82%,APSE
12-06-2025,"1,445.80","1,459.80","1,465.60","1,440.10",2.19M,-0.73%,APSE
11-06-2025,"1,456.40","1,473.80","1,476.00","1,448.80",2.19M,-1.18%,APSE
10-06-2025,"1,473.80","1,472.00","1,494.00","1,469.80",2.13M,0.46%,APSE
09-06-2025,"1,467.10","1,482.00","1,484.00","1,463.10",1.49M,-0.31%,APSE
06-06-2025,"1,471.70","1,456.70","1,478.90","1,453.70",1.27M,1.03%,APSE
05-06-2025,"1,456.70","1,443.80","1,467.70","1,438.00",2.02M,1.43%,APSE
04-06-2025,"1,436.20","1,432.30","1,441.10","1,423.10",1.45M,0.27%,APSE
03-06-2025,"1,432.30","1,470.00","1,472.00","1,426.70",3.68M,-2.43%,APSE
02-06-2025,"1,468.00","1,432.80","1,482.00","1,425.30",3.16M,2.46%,APSE
30-05-2025,"1,432.80","1,442.00","1,457.50","1,428.80",2.58M,-0.40%,APSE
29-05-2025,"1,438.60","1,421.00","1,441.00","1,410.50",1.66M,1.96%,APSE
28-05-2025,"1,411.00","1,405.00","1,427.80","1,403.00",2.04M,0.48%,APSE
27-05-2025,"1,404.20","1,397.00","1,419.00","1,385.40",2.57M,0.29%,APSE
26-05-2025,"1,400.20","1,395.80","1,410.60","1,394.80",1.02M,0.34%,APSE
23-05-2025,"1,395.40","1,383.10","1,398.50","1,375.00",1.72M,1.75%,APSE
22-05-2025,"1,371.40","1,380.10","1,408.00","1,358.60",3.19M,-0.95%,APSE
21-05-2025,"1,384.60","1,380.00","1,391.00","1,370.20",1.99M,0.00%,APSE
20-05-2025,"1,384.60","1,399.00","1,407.30","1,381.40",2.97M,-0.98%,APSE
19-05-2025,"1,398.30","1,407.50","1,410.60","1,392.00",1.32M,-0.65%,APSE
16-05-2025,"1,407.40","1,410.90","1,424.90","1,401.00",2.78M,0.09%,APSE
15-05-2025,"1,406.20","1,375.60","1,409.90","1,371.90",3.71M,2.51%,APSE
14-05-2025,"1,371.80","1,380.00","1,381.90","1,362.00",1.56M,0.19%,APSE
13-05-2025,"1,369.20","1,360.60","1,391.90","1,347.10",3.36M,0.52%,APSE
12-05-2025,"1,362.10","1,360.00","1,375.00","1,345.50",3.66M,4.27%,APSE
09-05-2025,"1,306.30","1,300.00","1,324.90","1,292.60",2.98M,-2.01%,APSE
08-05-2025,"1,333.10","1,340.00","1,366.90","1,316.40",5.08M,-0.38%,APSE
07-05-2025,"1,338.20","1,298.80","1,341.30","1,298.70",3.27M,1.32%,APSE
06-05-2025,"1,320.80","1,350.00","1,356.30","1,315.00",3.60M,-1.95%,APSE
05-05-2025,"1,347.10","1,290.00","1,377.00","1,285.70",14.19M,6.31%,APSE
02-05-2025,"1,267.10","1,255.00","1,295.00","1,242.70",12.02M,4.16%,APSE
30-04-2025,"1,216.50","1,215.10","1,226.50","1,203.90",1.82M,0.01%,APSE
29-04-2025,"1,216.40","1,212.00","1,223.90","1,202.50",2.38M,0.54%,APSE
28-04-2025,"1,209.90","1,188.10","1,214.70","1,184.10",2.65M,1.42%,APSE
25-04-2025,"1,193.00","1,236.30","1,243.40","1,181.20",3.63M,-3.51%,APSE
24-04-2025,"1,236.40","1,238.00","1,248.00","1,231.60",2.13M,-0.22%,APSE
23-04-2025,"1,239.10","1,240.10","1,242.80","1,216.80",2.58M,0.48%,APSE
22-04-2025,"1,233.20","1,249.60","1,255.60","1,227.00",2.93M,-0.80%,APSE
21-04-2025,"1,243.10","1,259.40","1,260.00","1,209.40",6.05M,-1.29%,APSE
17-04-2025,"1,259.40","1,232.90","1,282.50","1,218.60",4.28M,2.15%,APSE
16-04-2025,"1,232.90","1,210.00","1,235.50","1,201.60",1.91M,1.83%,APSE
15-04-2025,"1,210.80","1,200.00","1,225.90","1,179.00",3.18M,3.97%,APSE
11-04-2025,"1,164.55","1,163.00","1,170.30","1,148.00",3.54M,2.89%,APSE
09-04-2025,"1,131.80","1,133.85","1,135.60","1,112.00",1.54M,0.04%,APSE
08-04-2025,"1,131.35","1,135.00","1,155.65","1,111.05",2.42M,1.86%,APSE
07-04-2025,"1,110.65","1,049.95","1,119.00","1,041.50",2.19M,-3.28%,APSE
04-04-2025,"1,148.35","1,196.00","1,200.10","1,143.00",1.79M,-4.30%,APSE
03-04-2025,"1,199.90","1,170.25","1,205.80","1,170.25",1.30M,0.37%,APSE
02-04-2025,"1,195.45","1,182.40","1,198.95","1,167.35",1.23M,1.76%,APSE
01-04-2025,"1,174.75","1,179.00","1,202.00","1,168.05",1.58M,-0.69%,APSE
28-03-2025,"1,182.95","1,197.70","1,205.00","1,175.20",1.67M,-1.15%,APSE
27-03-2025,"1,196.75","1,182.00","1,212.00","1,175.00",2.00M,1.28%,APSE
26-03-2025,"1,181.60","1,183.00","1,202.20","1,173.05",1.68M,-0.07%,APSE
25-03-2025,"1,182.45","1,205.00","1,209.10","1,174.55",2.09M,-1.53%,APSE
24-03-2025,"1,200.80","1,196.00","1,210.85","1,186.05",2.14M,1.01%,APSE
21-03-2025,"1,188.80","1,182.00","1,202.55","1,172.05",3.13M,0.96%,APSE
20-03-2025,"1,177.45","1,185.00","1,186.95","1,161.20",1.92M,0.34%,APSE
19-03-2025,"1,173.50","1,160.00","1,184.50","1,158.80",2.42M,1.27%,APSE
18-03-2025,"1,158.80","1,149.90","1,161.00","1,137.95",1.87M,1.90%,APSE
17-03-2025,"1,137.15","1,114.80","1,148.55","1,111.20",1.49M,1.60%,APSE
13-03-2025,"1,119.20","1,135.00","1,139.45","1,115.05",1.36M,-0.81%,APSE
12-03-2025,"1,128.30","1,139.00","1,155.15","1,105.00",2.84M,-0.59%,APSE
11-03-2025,"1,135.00","1,137.30","1,145.90","1,124.40",2.40M,-0.69%,APSE
10-03-2025,"1,142.90","1,146.00","1,168.65","1,136.95",2.43M,-0.14%,APSE
07-03-2025,"1,144.50","1,136.20","1,156.95","1,134.10",2.21M,0.73%,APSE
06-03-2025,"1,136.20","1,118.20","1,148.75","1,101.85",4.02M,2.11%,APSE
05-03-2025,"1,112.70","1,056.80","1,118.65","1,055.00",3.79M,5.18%,APSE
04-03-2025,"1,057.95","1,047.95","1,063.00","1,036.50",1.79M,0.47%,APSE
03-03-2025,"1,053.05","1,074.95","1,081.00","1,040.60",2.27M,-1.53%,APSE
28-02-2025,"1,069.40","1,074.00","1,082.90","1,059.20",2.85M,-0.89%,APSE
27-02-2025,"1,078.95","1,083.00","1,087.95","1,069.10",1.82M,-0.13%,APSE
25-02-2025,"1,080.35","1,074.60","1,091.40","1,067.75",1.67M,0.93%,APSE
24-02-2025,"1,070.40","1,083.25","1,083.25","1,065.70",1.67M,-1.19%,APSE
21-02-2025,"1,083.25","1,111.70","1,119.10","1,080.00",2.36M,-2.56%,APSE
20-02-2025,"1,111.70","1,074.20","1,126.00","1,074.00",3.71M,2.66%,APSE
19-02-2025,"1,082.85","1,061.60","1,091.70","1,054.55",1.79M,-0.21%,APSE
18-02-2025,"1,085.15","1,082.90","1,087.90","1,061.95",1.72M,0.21%,APSE
17-02-2025,"1,082.90","1,058.95","1,089.30","1,040.00",2.52M,1.90%,APSE
14-02-2025,"1,062.70","1,120.00","1,120.00","1,042.15",4.57M,-4.39%,APSE
13-02-2025,"1,111.55","1,133.80","1,151.65","1,106.05",3.76M,-1.54%,APSE
12-02-2025,"1,128.95","1,140.00","1,144.20","1,098.95",2.86M,-0.98%,APSE
11-02-2025,"1,140.10","1,144.20","1,160.00","1,114.05",4.90M,-0.36%,APSE
10-02-2025,"1,144.20","1,150.00","1,158.85","1,127.25",2.42M,-0.17%,APSE
07-02-2025,"1,146.10","1,160.00","1,175.65","1,132.80",4.08M,-1.54%,APSE
06-02-2025,"1,164.05","1,155.60","1,169.40","1,140.10",6.26M,1.72%,APSE
05-02-2025,"1,144.35","1,126.00","1,154.90","1,123.55",2.98M,1.71%,APSE
04-02-2025,"1,125.10","1,100.00","1,127.90","1,091.75",4.07M,3.71%,APSE
03-02-2025,"1,084.85","1,084.00","1,094.00","1,055.00",3.96M,0.07%,APSE
01-02-2025,"1,084.10","1,105.90","1,117.50","1,063.00",4.92M,-1.39%,APSE
31-01-2025,"1,099.35","1,085.00","1,109.25","1,074.00",4.66M,2.07%,APSE
30-01-2025,"1,077.05","1,103.90","1,118.50","1,010.75",14.10M,-1.81%,APSE
29-01-2025,"1,096.95","1,085.00","1,102.85","1,074.50",4.60M,1.50%,APSE
28-01-2025,"1,080.70","1,087.00","1,096.65","1,061.25",2.40M,-0.12%,APSE
27-01-2025,"1,082.00","1,085.10","1,093.60","1,067.55",2.37M,-1.11%,APSE
24-01-2025,"1,094.15","1,104.15","1,115.00","1,088.25",2.40M,-0.89%,APSE
23-01-2025,"1,104.00","1,102.25","1,114.25","1,089.65",1.97M,0.16%,APSE
22-01-2025,"1,102.25","1,115.50","1,118.05","1,080.45",1.91M,-0.36%,APSE
21-01-2025,"1,106.20","1,150.00","1,154.25","1,104.00",3.13M,-3.70%,APSE
20-01-2025,"1,148.70","1,172.00","1,172.00","1,146.50",1.31M,-1.27%,APSE
17-01-2025,"1,163.50","1,163.00","1,173.65","1,145.50",2.46M,1.11%,APSE
16-01-2025,"1,150.75","1,179.95","1,190.00","1,145.40",4.00M,1.94%,APSE
15-01-2025,"1,128.90","1,125.00","1,141.95","1,118.50",3.14M,1.06%,APSE
14-01-2025,"1,117.10","1,078.85","1,131.40","1,075.05",6.28M,4.73%,APSE
13-01-2025,"1,066.65","1,100.90","1,106.45","1,058.95",2.27M,-4.10%,APSE
10-01-2025,"1,112.20","1,134.90","1,137.40","1,106.30",1.90M,-1.78%,APSE
09-01-2025,"1,132.35","1,156.70","1,156.70","1,129.95",1.88M,-1.73%,APSE
08-01-2025,"1,152.30","1,183.55","1,183.55","1,141.10",2.90M,-1.85%,APSE
07-01-2025,"1,174.00","1,163.05","1,182.15","1,162.05",2.01M,0.94%,APSE
06-01-2025,"1,163.05","1,199.55","1,200.90","1,158.05",2.30M,-3.04%,APSE
03-01-2025,"1,199.55","1,234.50","1,237.60","1,197.00",3.04M,-2.16%,APSE
02-01-2025,"1,226.00","1,223.80","1,228.40","1,208.10",3.77M,0.60%,APSE
01-01-2025,"1,218.70","1,223.00","1,231.80","1,206.35",1.94M,-1.01%,APSE
31-12-2024,"1,231.10","1,222.00","1,236.80","1,208.15",1.72M,1.03%,APSE
30-12-2024,"1,218.50","1,233.75","1,258.80","1,212.00",8.31M,-0.99%,APSE
27-12-2024,"1,230.70","1,248.45","1,250.95","1,225.75",2.60M,-1.07%,APSE
26-12-2024,"1,243.95","1,187.00","1,249.00","1,182.55",3.83M,5.22%,APSE
24-12-2024,"1,182.20","1,198.00","1,203.10","1,180.00",1.38M,-0.81%,APSE
23-12-2024,"1,191.80","1,189.95","1,199.00","1,174.25",1.54M,0.79%,APSE
20-12-2024,"1,182.45","1,205.00","1,215.90","1,176.20",3.05M,-1.87%,APSE
19-12-2024,"1,205.00","1,187.50","1,209.00","1,185.00",1.54M,-0.42%,APSE
18-12-2024,"1,210.05","1,236.00","1,238.90","1,207.25",1.93M,-1.77%,APSE
17-12-2024,"1,231.90","1,235.10","1,259.50","1,229.05",2.68M,-0.90%,APSE
16-12-2024,"1,243.15","1,258.00","1,261.85","1,240.95",1.34M,-1.33%,APSE
13-12-2024,"1,259.95","1,241.95","1,262.00","1,230.00",2.82M,1.28%,APSE
12-12-2024,"1,244.00","1,233.80","1,268.00","1,223.45",5.46M,0.83%,APSE
11-12-2024,"1,233.80","1,254.10","1,258.35","1,230.75",2.60M,-1.20%,APSE
10-12-2024,"1,248.75","1,272.90","1,272.90","1,244.40",2.41M,-1.43%,APSE
09-12-2024,"1,266.85","1,257.80","1,277.55","1,249.00",2.85M,0.62%,APSE
06-12-2024,"1,259.05","1,279.00","1,282.50","1,256.10",2.23M,-1.41%,APSE
05-12-2024,"1,277.05","1,274.00","1,284.80","1,254.20",4.37M,0.59%,APSE
04-12-2024,"1,269.55","1,301.00","1,301.00","1,262.00",4.87M,-1.48%,APSE
03-12-2024,"1,288.65","1,226.95","1,309.50","1,220.00",16.75M,5.99%,APSE
02-12-2024,"1,215.80","1,201.90","1,220.90","1,189.40",6.94M,2.16%,APSE
29-11-2024,"1,190.05","1,175.00","1,215.60","1,168.90",9.41M,1.92%,APSE
28-11-2024,"1,167.60","1,196.65","1,226.90","1,163.15",15.60M,-2.70%,APSE
27-11-2024,"1,199.95","1,102.00","1,231.70","1,102.00",24.43M,6.30%,APSE
26-11-2024,"1,128.85","1,172.05","1,174.45","1,119.35",5.80M,-3.25%,APSE
25-11-2024,"1,166.80","1,185.00","1,191.40","1,139.70",10.53M,2.64%,APSE
22-11-2024,"1,136.75","1,072.60","1,155.90","1,054.00",27.09M,1.98%,APSE
21-11-2024,"1,114.65","1,160.70","1,160.70",995.65,46.93M,-13.57%,APSE
19-11-2024,"1,289.65","1,285.00","1,321.45","1,282.00",2.63M,0.81%,APSE
18-11-2024,"1,279.30","1,264.00","1,288.90","1,261.30",1.45M,1.17%,APSE
14-11-2024,"1,264.55","1,289.95","1,296.65","1,260.65",2.96M,-1.81%,APSE
13-11-2024,"1,287.90","1,322.00","1,329.25","1,284.85",1.44M,-2.87%,APSE
12-11-2024,"1,326.00","1,348.05","1,354.80","1,320.00",1.04M,-1.62%,APSE
11-11-2024,"1,347.90","1,355.10","1,357.95","1,339.05",1.27M,-1.04%,APSE
08-11-2024,"1,362.10","1,353.10","1,367.30","1,338.60",1.40M,0.67%,APSE
07-11-2024,"1,353.10","1,372.95","1,372.95","1,350.00",1.29M,-1.23%,APSE
06-11-2024,"1,370.00","1,330.00","1,382.00","1,315.20",3.65M,3.06%,APSE
05-11-2024,"1,329.35","1,350.00","1,353.05","1,295.90",4.85M,-1.47%,APSE
04-11-2024,"1,349.25","1,394.20","1,395.00","1,336.00",1.70M,-3.24%,APSE
01-11-2024,"1,394.40","1,386.50","1,397.95","1,378.40",243.88K,1.34%,APSE
31-10-2024,"1,375.95","1,407.95","1,408.00","1,372.10",1.89M,-1.45%,APSE
30-10-2024,"1,396.20","1,379.95","1,414.90","1,358.05",2.53M,1.71%,APSE
29-10-2024,"1,372.70","1,364.70","1,377.45","1,322.00",3.79M,1.52%,APSE
28-10-2024,"1,352.20","1,326.85","1,364.10","1,303.15",2.13M,2.54%,APSE
25-10-2024,"1,318.70","1,360.00","1,368.00","1,304.15",2.08M,-2.64%,APSE
24-10-2024,"1,354.40","1,345.00","1,359.00","1,336.20",1.12M,1.04%,APSE
23-10-2024,"1,340.45","1,362.80","1,370.80","1,335.20",1.92M,-1.64%,APSE
22-10-2024,"1,362.85","1,374.70","1,387.10","1,353.90",2.47M,-0.92%,APSE
21-10-2024,"1,375.50","1,409.90","1,412.90","1,371.30",1.64M,-2.14%,APSE
18-10-2024,"1,405.60","1,389.00","1,410.55","1,376.00",1.29M,0.78%,APSE
17-10-2024,"1,394.70","1,403.80","1,408.00","1,387.55",1.42M,-0.65%,APSE
16-10-2024,"1,403.80","1,418.00","1,418.40","1,392.00",1.45M,-1.16%,APSE
15-10-2024,"1,420.30","1,415.95","1,424.70","1,407.00",1.02M,0.71%,APSE
14-10-2024,"1,410.30","1,418.00","1,426.00","1,407.15",762.38K,0.15%,APSE
11-10-2024,"1,408.25","1,415.20","1,426.85","1,405.20",1.16M,-0.63%,APSE
10-10-2024,"1,417.20","1,417.00","1,430.05","1,406.85",1.63M,0.64%,APSE
09-10-2024,"1,408.15","1,424.75","1,432.95","1,404.35",1.51M,-0.73%,APSE
08-10-2024,"1,418.55","1,342.00","1,424.35","1,342.00",3.03M,4.67%,APSE
07-10-2024,"1,355.20","1,410.00","1,423.90","1,337.00",4.53M,-4.14%,APSE
04-10-2024,"1,413.70","1,424.80","1,446.40","1,404.20",2.61M,-0.81%,APSE
03-10-2024,"1,425.20","1,452.75","1,469.00","1,414.20",3.97M,-2.88%,APSE
01-10-2024,"1,467.50","1,448.20","1,472.85","1,448.00",1.69M,1.33%,APSE
30-09-2024,"1,448.20","1,456.70","1,468.75","1,444.00",2.04M,-0.58%,APSE
27-09-2024,"1,456.70","1,485.00","1,485.00","1,452.45",2.69M,-1.08%,APSE
26-09-2024,"1,472.60","1,456.85","1,475.75","1,448.00",2.07M,1.38%,APSE
25-09-2024,"1,452.55","1,459.00","1,464.00","1,438.20",1.23M,-0.28%,APSE
24-09-2024,"1,456.65","1,456.15","1,465.85","1,447.00",1.54M,0.03%,APSE
23-09-2024,"1,456.15","1,448.00","1,458.95","1,443.85",1.14M,1.21%,APSE
20-09-2024,"1,438.70","1,418.95","1,453.05","1,409.20",4.41M,2.17%,APSE
19-09-2024,"1,408.20","1,433.00","1,438.00","1,394.45",2.07M,-1.44%,APSE
18-09-2024,"1,428.80","1,430.00","1,439.25","1,415.05",1.42M,0.15%,APSE
17-09-2024,"1,426.60","1,442.80","1,445.00","1,420.10",1.32M,-0.98%,APSE
16-09-2024,"1,440.70","1,455.10","1,461.15","1,438.80",1.67M,-0.79%,APSE
13-09-2024,"1,452.10","1,472.95","1,475.65","1,450.00",1.68M,-1.39%,APSE
12-09-2024,"1,472.60","1,444.00","1,475.00","1,440.20",4.00M,2.94%,APSE
11-09-2024,"1,430.60","1,454.95","1,457.85","1,425.10",1.64M,-1.57%,APSE
10-09-2024,"1,453.40","1,439.00","1,464.00","1,435.00",1.54M,1.22%,APSE
09-09-2024,"1,435.90","1,431.00","1,441.60","1,411.00",1.62M,-0.45%,APSE
06-09-2024,"1,442.40","1,465.60","1,468.75","1,427.55",3.34M,-1.58%,APSE
05-09-2024,"1,465.55","1,476.75","1,476.80","1,463.00",959.96K,-0.44%,APSE
04-09-2024,"1,472.10","1,472.00","1,475.15","1,461.05",1.12M,-0.50%,APSE
03-09-2024,"1,479.55","1,494.50","1,498.10","1,476.60",882.48K,-1.00%,APSE
02-09-2024,"1,494.50","1,490.00","1,499.50","1,478.80",2.05M,0.85%,APSE
30-08-2024,"1,481.90","1,480.95","1,487.00","1,466.00",2.00M,0.40%,APSE
29-08-2024,"1,476.05","1,472.05","1,483.00","1,452.60",3.36M,0.43%,APSE
28-08-2024,"1,469.80","1,479.40","1,486.40","1,467.00",1.23M,-0.58%,APSE
27-08-2024,"1,478.35","1,484.90","1,496.90","1,475.60",910.06K,-0.28%,APSE
26-08-2024,"1,482.55","1,495.50","1,497.00","1,480.00",1.09M,-0.59%,APSE
23-08-2024,"1,491.30","1,493.00","1,503.00","1,486.10",1.18M,-0.07%,APSE
22-08-2024,"1,492.30","1,507.00","1,509.50","1,490.40",1.44M,-0.74%,APSE
21-08-2024,"1,503.50","1,499.10","1,517.00","1,492.55",1.55M,0.73%,APSE
20-08-2024,"1,492.55","1,504.95","1,510.00","1,486.30",990.64K,-0.26%,APSE
19-08-2024,"1,496.45","1,500.95","1,507.00","1,490.00",1.34M,0.20%,APSE
16-08-2024,"1,493.45","1,471.20","1,497.20","1,457.05",1.99M,2.15%,APSE
14-08-2024,"1,461.95","1,488.00","1,488.00","1,452.00",2.65M,-1.45%,APSE
13-08-2024,"1,483.45","1,505.85","1,517.45","1,479.50",2.49M,-1.20%,APSE
12-08-2024,"1,501.40","1,500.00","1,524.25","1,457.35",9.23M,-2.11%,APSE
09-08-2024,"1,533.80","1,541.50","1,543.50","1,519.00",1.50M,0.97%,APSE
08-08-2024,"1,519.00","1,538.00","1,556.00","1,513.80",2.47M,-1.61%,APSE
07-08-2024,"1,543.80","1,520.00","1,547.85","1,514.20",2.26M,3.33%,APSE
06-08-2024,"1,494.10","1,524.90","1,539.75","1,488.10",3.16M,0.02%,APSE
05-08-2024,"1,493.85","1,540.00","1,563.45","1,471.55",7.15M,-5.93%,APSE
02-08-2024,"1,588.00","1,579.95","1,599.70","1,550.20",4.31M,-0.14%,APSE
01-08-2024,"1,590.15","1,580.95","1,604.95","1,568.50",7.16M,1.29%,APSE
31-07-2024,"1,569.90","1,557.00","1,577.90","1,547.00",2.62M,1.53%,APSE
30-07-2024,"1,546.25","1,554.60","1,556.90","1,536.00",2.80M,-0.16%,APSE
29-07-2024,"1,548.70","1,547.90","1,559.00","1,540.00",1.93M,0.39%,APSE
26-07-2024,"1,542.75","1,495.90","1,547.90","1,490.00",4.50M,3.75%,APSE
25-07-2024,"1,487.00","1,471.00","1,499.45","1,466.85",2.21M,0.15%,APSE
24-07-2024,"1,484.80","1,508.00","1,513.55","1,480.00",2.20M,-1.50%,APSE
23-07-2024,"1,507.35","1,468.00","1,517.00","1,419.00",5.99M,2.73%,APSE
22-07-2024,"1,467.35","1,470.00","1,475.00","1,442.55",1.72M,-0.13%,APSE
19-07-2024,"1,469.30","1,492.55","1,502.20","1,465.50",2.57M,-1.65%,APSE
18-07-2024,"1,493.90","1,490.00","1,504.25","1,472.20",3.26M,-0.34%,APSE
16-07-2024,"1,499.05","1,496.00","1,510.60","1,493.25",2.17M,0.27%,APSE
15-07-2024,"1,495.05","1,494.00","1,505.00","1,485.30",1.91M,0.56%,APSE
12-07-2024,"1,486.70","1,490.00","1,497.00","1,481.15",2.02M,0.19%,APSE
11-07-2024,"1,483.85","1,495.00","1,498.50","1,477.90",1.77M,-0.27%,APSE
10-07-2024,"1,487.80","1,492.00","1,494.45","1,460.00",2.08M,0.66%,APSE
09-07-2024,"1,478.00","1,480.00","1,503.95","1,475.00",2.26M,0.18%,APSE
08-07-2024,"1,475.30","1,496.00","1,501.05","1,469.00",2.18M,-1.68%,APSE
05-07-2024,"1,500.45","1,508.00","1,509.50","1,493.90",2.11M,-0.21%,APSE
04-07-2024,"1,503.65","1,514.65","1,520.00","1,494.35",2.98M,-0.46%,APSE
03-07-2024,"1,510.65","1,479.80","1,514.00","1,470.80",4.44M,2.43%,APSE
02-07-2024,"1,474.85","1,479.50","1,489.60","1,455.05",5.37M,0.02%,APSE
01-07-2024,"1,474.50","1,483.00","1,491.40","1,471.60",3.37M,-0.24%,APSE
28-06-2024,"1,478.10","1,480.00","1,494.00","1,445.00",11.53M,-0.50%,APSE
27-06-2024,"1,485.50","1,475.60","1,494.00","1,459.00",7.80M,1.21%,APSE
26-06-2024,"1,467.80","1,458.90","1,474.50","1,451.05",3.22M,0.80%,APSE
25-06-2024,"1,456.15","1,466.15","1,468.90","1,437.00",3.34M,-0.28%,APSE
24-06-2024,"1,460.25","1,474.85","1,479.65","1,450.20",3.01M,-1.70%,APSE
21-06-2024,"1,485.50","1,479.95","1,498.90","1,470.00",25.89M,1.10%,APSE
20-06-2024,"1,469.40","1,459.30","1,476.80","1,444.10",4.91M,1.45%,APSE
19-06-2024,"1,448.40","1,446.00","1,452.00","1,420.45",4.48M,0.24%,APSE
18-06-2024,"1,445.00","1,447.00","1,458.60","1,434.05",5.65M,1.00%,APSE
14-06-2024,"1,430.70","1,409.00","1,442.00","1,395.45",5.65M,1.87%,APSE
13-06-2024,"1,404.45","1,403.60","1,411.00","1,388.05",2.84M,0.75%,APSE
12-06-2024,"1,393.95","1,411.75","1,414.45","1,390.60",3.26M,-0.68%,APSE
11-06-2024,"1,403.45","1,391.00","1,418.80","1,384.05",4.12M,1.40%,APSE
10-06-2024,"1,384.05","1,404.00","1,415.35","1,381.25",4.84M,0.38%,APSE
07-06-2024,"1,378.85","1,357.70","1,385.00","1,355.05",5.88M,1.91%,APSE
06-06-2024,"1,352.95","1,384.00","1,404.00","1,344.80",12.15M,-0.12%,APSE
05-06-2024,"1,354.60","1,281.00","1,368.00","1,160.60",20.88M,8.46%,APSE
04-06-2024,"1,248.95","1,558.00","1,558.00","1,188.00",52.11M,-21.15%,APSE
03-06-2024,"1,583.95","1,549.00","1,621.40","1,535.00",23.40M,10.20%,APSE
31-05-2024,"1,437.40","1,391.00","1,451.00","1,391.00",8.24M,3.90%,APSE
30-05-2024,"1,383.50","1,410.00","1,413.65","1,373.65",3.48M,-1.88%,APSE
29-05-2024,"1,410.00","1,406.00","1,427.85","1,382.90",3.21M,0.68%,APSE
28-05-2024,"1,400.50","1,438.00","1,438.00","1,398.00",4.07M,-2.18%,APSE
27-05-2024,"1,431.65","1,445.00","1,457.05","1,423.60",5.52M,1.10%,APSE
24-05-2024,"1,416.10","1,435.00","1,444.95","1,382.15",19.10M,-1.89%,APSE
23-05-2024,"1,443.35","1,384.00","1,448.80","1,369.90",7.82M,4.73%,APSE
22-05-2024,"1,378.20","1,394.35","1,394.35","1,364.20",1.88M,-0.53%,APSE
21-05-2024,"1,385.50","1,344.00","1,398.80","1,333.00",4.20M,3.38%,APSE
18-05-2024,"1,340.20","1,342.00","1,345.20","1,335.10",192.53K,0.34%,APSE
17-05-2024,"1,335.70","1,330.00","1,343.30","1,321.15",1.95M,-0.70%,APSE
16-05-2024,"1,345.05","1,352.20","1,366.75","1,310.50",4.82M,0.54%,APSE
15-05-2024,"1,337.85","1,337.85","1,353.95","1,333.00",2.19M,0.50%,APSE
14-05-2024,"1,331.25","1,306.40","1,339.90","1,285.25",2.99M,1.90%,APSE
13-05-2024,"1,306.40","1,267.00","1,313.00","1,261.65",2.50M,3.13%,APSE
10-05-2024,"1,266.75","1,250.00","1,278.70","1,245.75",2.02M,1.78%,APSE
09-05-2024,"1,244.55","1,279.00","1,285.80","1,240.00",2.59M,-2.56%,APSE
08-05-2024,"1,277.25","1,293.35","1,293.70","1,269.05",1.63M,-0.81%,APSE
07-05-2024,"1,287.65","1,291.10","1,301.15","1,265.00",3.47M,-0.18%,APSE
06-05-2024,"1,289.95","1,322.50","1,322.50","1,257.00",4.00M,-2.30%,APSE
03-05-2024,"1,320.30","1,353.00","1,354.00","1,310.45",3.53M,-1.38%,APSE
02-05-2024,"1,338.80","1,333.95","1,348.70","1,306.55",7.99M,1.05%,APSE
30-04-2024,"1,324.90","1,323.55","1,334.65","1,316.25",2.32M,0.58%,APSE
29-04-2024,"1,317.25","1,334.30","1,335.75","1,307.00",2.19M,-0.55%,APSE
26-04-2024,"1,324.60","1,340.00","1,341.60","1,321.10",2.57M,-0.45%,APSE
25-04-2024,"1,330.55","1,320.50","1,336.95","1,316.80",6.10M,0.76%,APSE
24-04-2024,"1,320.50","1,331.00","1,332.90","1,318.05",2.55M,-0.12%,APSE
23-04-2024,"1,322.10","1,321.10","1,338.55","1,318.90",3.85M,0.08%,APSE
22-04-2024,"1,321.10","1,321.10","1,331.00","1,315.00",8.90M,0.85%,APSE
19-04-2024,"1,310.00","1,280.00","1,316.00","1,270.00",3.90M,1.12%,APSE
18-04-2024,"1,295.55","1,315.95","1,336.50","1,291.00",6.22M,-0.67%,APSE
16-04-2024,"1,304.35","1,302.00","1,322.00","1,294.40",2.70M,-0.85%,APSE
15-04-2024,"1,315.55","1,320.00","1,335.00","1,308.60",3.37M,-2.13%,APSE
12-04-2024,"1,344.20","1,350.00","1,358.40","1,341.00",2.18M,-0.60%,APSE
10-04-2024,"1,352.30","1,359.00","1,359.90","1,348.20",3.98M,-0.31%,APSE
09-04-2024,"1,356.50","1,356.15","1,364.90","1,346.10",1.94M,0.58%,APSE
08-04-2024,"1,348.65","1,381.95","1,381.95","1,337.00",14.04M,-1.96%,APSE
05-04-2024,"1,375.55","1,367.00","1,381.90","1,357.35",1.85M,0.64%,APSE
04-04-2024,"1,366.85","1,408.60","1,408.60","1,362.25",4.20M,-2.17%,APSE
03-04-2024,"1,397.20","1,399.85","1,402.00","1,389.20",2.73M,-0.49%,APSE
02-04-2024,"1,404.15","1,397.80","1,424.95","1,388.20",5.77M,2.05%,APSE
01-04-2024,"1,375.90","1,356.80","1,381.75","1,350.25",3.25M,2.54%,APSE
28-03-2024,"1,341.85","1,334.00","1,358.70","1,314.00",4.19M,1.44%,APSE
