Date,Price,Open,High,Low,Vol.,Change %,Symbol
14-02-2022,"1,799.00","1,843.25","1,846.95","1,795.00",2.29M,-3.86%,LART
11-02-2022,"1,871.25","1,889.00","1,889.00","1,850.00",1.74M,-1.56%,LART
10-02-2022,"1,901.00","1,892.00","1,911.00","1,881.00",1.29M,0.65%,LART
09-02-2022,"1,888.80","1,884.50","1,899.90","1,875.60",1.39M,0.70%,LART
08-02-2022,"1,875.60","1,890.00","1,896.95","1,848.00",2.04M,-0.47%,LART
07-02-2022,"1,884.50","1,932.50","1,947.50","1,874.55",2.64M,-3.26%,LART
04-02-2022,"1,947.95","1,948.00","1,957.80","1,923.30",1.44M,0.74%,LART
03-02-2022,"1,933.65","1,981.50","1,985.00","1,930.00",2.26M,-2.47%,LART
02-02-2022,"1,982.70","1,995.10","2,008.00","1,970.60",3.58M,-0.39%,LART
01-02-2022,"1,990.50","1,928.65","1,999.90","1,917.00",5.39M,4.26%,LART
31-01-2022,"1,909.20","1,890.20","1,924.00","1,850.45",3.16M,0.61%,LART
28-01-2022,"1,897.55","1,916.10","1,948.00","1,891.30",2.23M,-0.70%,LART
27-01-2022,"1,910.85","1,914.55","1,922.00","1,867.00",2.93M,-0.75%,LART
25-01-2022,"1,925.30","1,895.00","1,931.30","1,850.10",3.00M,1.34%,LART
24-01-2022,"1,899.90","1,955.00","1,959.00","1,881.55",2.31M,-2.87%,LART
21-01-2022,"1,956.05","1,982.15","1,994.80","1,943.05",2.21M,-2.37%,LART
20-01-2022,"2,003.50","2,020.00","2,035.00","1,984.10",2.03M,-0.86%,LART
19-01-2022,"2,020.90","2,019.90","2,027.00","1,987.00",2.34M,-0.06%,LART
18-01-2022,"2,022.20","2,075.65","2,078.55","2,010.55",1.46M,-2.28%,LART
17-01-2022,"2,069.40","2,044.75","2,071.95","2,042.00",1.86M,1.21%,LART
14-01-2022,"2,044.75","2,014.00","2,049.95","2,007.00",3.12M,1.31%,LART
13-01-2022,"2,018.40","1,975.55","2,029.00","1,975.55",2.37M,2.24%,LART
12-01-2022,"1,974.20","1,978.50","1,984.00","1,960.30",1.59M,0.67%,LART
11-01-2022,"1,961.15","1,949.00","1,970.00","1,937.65",2.23M,0.41%,LART
