Date,Price,Open,High,Low,Vol.,Change %,Symbol
29-07-2025,"3,056.00","3,060.00","3,074.00","3,041.20",4.79M,-0.76%,TCS
28-07-2025,"3,079.30","3,110.00","3,118.00","3,069.90",3.37M,-1.80%,TCS
25-07-2025,"3,135.80","3,140.00","3,156.90","3,125.60",2.57M,-0.39%,TCS
24-07-2025,"3,148.00","3,165.10","3,173.70","3,140.00",2.93M,-0.98%,TCS
23-07-2025,"3,179.10","3,159.60","3,182.00","3,157.60",1.92M,0.62%,TCS
22-07-2025,"3,159.60","3,159.60","3,180.10","3,154.60",3.20M,0.04%,TCS
21-07-2025,"3,158.20","3,190.00","3,197.60","3,152.00",3.84M,-0.99%,TCS
18-07-2025,"3,189.90","3,225.00","3,228.80","3,187.00",3.43M,-0.60%,TCS
17-07-2025,"3,209.20","3,224.10","3,242.00","3,204.10",2.95M,-0.74%,TCS
16-07-2025,"3,233.10","3,227.00","3,244.90","3,220.60",2.54M,-0.59%,TCS
15-07-2025,"3,252.30","3,206.00","3,259.40","3,206.00",2.59M,0.92%,TCS
14-07-2025,"3,222.70","3,266.00","3,272.00","3,200.00",3.92M,-1.33%,TCS
11-07-2025,"3,266.00","3,299.90","3,335.00","3,261.10",7.64M,-3.43%,TCS
10-07-2025,"3,382.00","3,380.00","3,399.00","3,356.00",3.04M,-0.05%,TCS
09-07-2025,"3,383.80","3,410.00","3,414.00","3,367.00",2.03M,-0.66%,TCS
08-07-2025,"3,406.20","3,405.00","3,425.00","3,393.40",2.33M,-0.16%,TCS
07-07-2025,"3,411.70","3,418.30","3,426.10","3,408.40",1.64M,-0.24%,TCS
04-07-2025,"3,419.80","3,408.00","3,427.00","3,390.10",1.11M,0.56%,TCS
03-07-2025,"3,400.80","3,430.00","3,435.30","3,397.60",2.53M,-0.66%,TCS
02-07-2025,"3,423.30","3,487.20","3,489.90","3,420.00",3.09M,-0.19%,TCS
01-07-2025,"3,429.70","3,455.00","3,485.00","3,413.50",2.38M,-0.93%,TCS
30-06-2025,"3,462.00","3,439.90","3,464.90","3,430.00",1.47M,0.61%,TCS
27-06-2025,"3,441.10","3,455.00","3,466.40","3,431.00",1.78M,-0.02%,TCS
26-06-2025,"3,441.80","3,444.80","3,451.40","3,415.30",2.88M,-0.09%,TCS
25-06-2025,"3,444.80","3,407.30","3,450.00","3,400.00",1.76M,1.60%,TCS
24-06-2025,"3,390.40","3,434.60","3,442.10","3,382.00",3.40M,-0.09%,TCS
23-06-2025,"3,393.60","3,415.00","3,425.00","3,370.00",3.12M,-1.23%,TCS
20-06-2025,"3,435.70","3,425.00","3,446.30","3,410.90",2.35M,0.34%,TCS
19-06-2025,"3,424.00","3,450.00","3,451.00","3,413.00",2.67M,-0.79%,TCS
18-06-2025,"3,451.40","3,519.10","3,538.00","3,443.10",2.70M,-1.82%,TCS
17-06-2025,"3,515.30","3,510.00","3,520.00","3,488.10",2.11M,0.54%,TCS
16-06-2025,"3,496.30","3,440.00","3,509.00","3,426.20",1.93M,1.47%,TCS
13-06-2025,"3,445.70","3,393.20","3,450.50","3,393.20",2.18M,0.33%,TCS
12-06-2025,"3,434.20","3,471.90","3,474.70","3,423.20",4.06M,-1.09%,TCS
11-06-2025,"3,471.90","3,470.00","3,489.00","3,449.10",2.85M,0.26%,TCS
10-06-2025,"3,462.90","3,440.00","3,485.80","3,423.20",2.42M,1.20%,TCS
09-06-2025,"3,421.90","3,400.00","3,434.00","3,390.90",1.72M,1.11%,TCS
06-06-2025,"3,384.20","3,371.10","3,390.90","3,358.70",2.07M,0.39%,TCS
05-06-2025,"3,371.10","3,409.00","3,409.00","3,363.70",3.58M,-0.29%,TCS
04-06-2025,"3,380.90","3,389.00","3,394.80","3,370.00",2.54M,-0.71%,TCS
03-06-2025,"3,405.20","3,446.00","3,473.50","3,400.50",2.85M,-1.29%,TCS
02-06-2025,"3,449.80","3,450.00","3,460.00","3,418.60",1.88M,-0.39%,TCS
30-05-2025,"3,463.40","3,490.00","3,506.70","3,453.10",3.40M,-0.99%,TCS
29-05-2025,"3,498.10","3,504.70","3,532.50","3,486.50",3.19M,0.01%,TCS
28-05-2025,"3,497.70","3,520.00","3,529.00","3,493.00",1.22M,-0.03%,TCS
27-05-2025,"3,498.70","3,532.00","3,540.00","3,483.10",2.47M,-1.09%,TCS
26-05-2025,"3,537.30","3,521.00","3,545.00","3,510.10",967.47K,0.65%,TCS
23-05-2025,"3,514.60","3,477.00","3,535.00","3,465.60",1.27M,1.08%,TCS
22-05-2025,"3,477.00","3,495.00","3,497.80","3,451.30",2.03M,-1.38%,TCS
21-05-2025,"3,525.80","3,508.00","3,537.00","3,498.30",1.44M,0.79%,TCS
20-05-2025,"3,498.30","3,531.80","3,558.00","3,494.00",2.04M,-0.58%,TCS
19-05-2025,"3,518.80","3,550.00","3,550.00","3,503.70",2.54M,-1.19%,TCS
16-05-2025,"3,561.30","3,593.90","3,593.90","3,546.10",1.67M,-0.52%,TCS
15-05-2025,"3,579.90","3,564.00","3,600.00","3,514.10",3.55M,0.88%,TCS
14-05-2025,"3,548.70","3,521.00","3,561.00","3,508.60",2.12M,0.96%,TCS
13-05-2025,"3,515.00","3,620.40","3,623.00","3,510.50",3.06M,-2.91%,TCS
12-05-2025,"3,620.40","3,505.00","3,630.50","3,502.20",2.23M,5.24%,TCS
09-05-2025,"3,440.30","3,399.00","3,446.20","3,398.10",2.53M,-0.25%,TCS
08-05-2025,"3,448.90","3,448.00","3,477.00","3,428.70",2.54M,0.11%,TCS
07-05-2025,"3,445.10","3,420.60","3,459.50","3,420.60",1.48M,-0.43%,TCS
06-05-2025,"3,460.00","3,460.00","3,473.00","3,437.00",1.32M,0.17%,TCS
05-05-2025,"3,454.30","3,450.00","3,504.50","3,446.40",1.28M,0.28%,TCS
02-05-2025,"3,444.70","3,472.00","3,491.50","3,420.00",2.12M,-0.26%,TCS
30-04-2025,"3,453.70","3,472.00","3,509.90","3,366.00",2.81M,-0.54%,TCS
29-04-2025,"3,472.50","3,455.00","3,495.00","3,430.40",1.58M,0.84%,TCS
28-04-2025,"3,443.50","3,435.00","3,457.80","3,405.00",1.59M,-0.13%,TCS
25-04-2025,"3,448.00","3,420.00","3,477.80","3,405.00",2.74M,1.36%,TCS
24-04-2025,"3,401.60","3,401.10","3,412.50","3,387.70",2.25M,-0.33%,TCS
23-04-2025,"3,413.00","3,365.00","3,420.90","3,337.30",3.54M,2.97%,TCS
22-04-2025,"3,314.40","3,322.60","3,333.90","3,295.00",2.71M,-0.22%,TCS
21-04-2025,"3,321.60","3,290.10","3,354.00","3,284.10",2.43M,0.69%,TCS
17-04-2025,"3,298.90","3,245.50","3,303.60","3,218.00",2.93M,0.77%,TCS
16-04-2025,"3,273.80","3,248.20","3,278.10","3,229.00",2.38M,0.79%,TCS
15-04-2025,"3,248.20","3,314.40","3,314.40","3,238.60",3.51M,0.52%,TCS
11-04-2025,"3,231.50","3,289.55","3,298.95","3,206.00",7.11M,-0.47%,TCS
09-04-2025,"3,246.60","3,260.55","3,270.00","3,212.05",2.99M,-1.41%,TCS
08-04-2025,"3,292.95","3,302.05","3,349.00","3,255.30",5.56M,0.58%,TCS
07-04-2025,"3,274.05","3,100.00","3,291.40","3,056.05",6.62M,-0.77%,TCS
04-04-2025,"3,299.40","3,362.60","3,399.65","3,295.50",5.32M,-3.05%,TCS
03-04-2025,"3,403.15","3,491.00","3,502.00","3,396.15",4.54M,-3.97%,TCS
02-04-2025,"3,543.95","3,544.00","3,564.10","3,530.05",1.76M,-0.19%,TCS
01-04-2025,"3,550.80","3,572.70","3,584.00","3,525.00",2.62M,-1.53%,TCS
28-03-2025,"3,606.15","3,651.00","3,660.95","3,591.90",2.05M,-1.23%,TCS
27-03-2025,"3,651.20","3,614.85","3,663.00","3,610.50",2.53M,0.42%,TCS
26-03-2025,"3,635.80","3,647.75","3,680.50","3,625.85",1.73M,-0.60%,TCS
25-03-2025,"3,657.75","3,645.00","3,710.00","3,638.00",3.14M,0.79%,TCS
24-03-2025,"3,628.95","3,600.00","3,649.75","3,566.60",1.83M,1.42%,TCS
21-03-2025,"3,578.10","3,475.00","3,616.25","3,465.00",4.16M,0.42%,TCS
20-03-2025,"3,563.15","3,512.00","3,578.95","3,512.00",2.85M,1.89%,TCS
19-03-2025,"3,497.10","3,547.00","3,547.00","3,462.75",3.05M,-1.56%,TCS
18-03-2025,"3,552.45","3,502.35","3,556.95","3,478.45",3.07M,1.57%,TCS
17-03-2025,"3,497.70","3,489.00","3,530.45","3,477.35",2.69M,-0.38%,TCS
13-03-2025,"3,511.05","3,502.30","3,524.30","3,484.10",1.69M,0.14%,TCS
12-03-2025,"3,506.20","3,565.00","3,569.25","3,486.85",3.17M,-1.93%,TCS
11-03-2025,"3,575.30","3,558.00","3,588.75","3,537.65",2.00M,-0.40%,TCS
10-03-2025,"3,589.65","3,606.50","3,622.10","3,582.60",1.00M,-0.60%,TCS
07-03-2025,"3,611.20","3,600.00","3,625.00","3,574.40",2.05M,0.27%,TCS
06-03-2025,"3,601.60","3,557.00","3,609.45","3,536.10",2.79M,1.54%,TCS
05-03-2025,"3,547.05","3,520.85","3,600.35","3,520.85",2.50M,0.42%,TCS
04-03-2025,"3,532.05","3,474.00","3,551.00","3,464.30",2.80M,1.12%,TCS
03-03-2025,"3,493.05","3,485.00","3,523.25","3,476.15",4.99M,0.28%,TCS
28-02-2025,"3,483.25","3,584.95","3,600.00","3,457.00",7.09M,-3.58%,TCS
27-02-2025,"3,612.55","3,611.70","3,638.00","3,600.70",3.82M,-0.47%,TCS
25-02-2025,"3,629.55","3,625.00","3,658.00","3,621.25",4.10M,-1.25%,TCS
24-02-2025,"3,675.60","3,743.15","3,763.20","3,670.00",2.51M,-2.92%,TCS
21-02-2025,"3,786.00","3,776.10","3,817.00","3,775.00",1.83M,0.17%,TCS
20-02-2025,"3,779.40","3,761.50","3,788.00","3,751.30",2.89M,-0.12%,TCS
19-02-2025,"3,784.10","3,872.20","3,874.95","3,768.15",4.37M,-2.30%,TCS
18-02-2025,"3,873.20","3,898.40","3,924.40","3,864.50",2.15M,-0.80%,TCS
17-02-2025,"3,904.50","3,856.50","3,934.00","3,856.20",1.80M,-0.77%,TCS
14-02-2025,"3,934.85","3,925.00","3,948.00","3,900.00",1.68M,0.63%,TCS
13-02-2025,"3,910.15","3,968.00","3,984.45","3,902.25",2.28M,-1.01%,TCS
12-02-2025,"3,950.15","3,971.10","4,021.75","3,940.15",1.68M,-0.34%,TCS
11-02-2025,"3,963.55","4,018.40","4,040.00","3,955.00",1.81M,-1.82%,TCS
10-02-2025,"4,036.95","4,040.00","4,052.00","4,014.35",1.34M,0.19%,TCS
07-02-2025,"4,029.40","4,090.00","4,090.00","4,008.00",1.55M,-1.31%,TCS
06-02-2025,"4,082.75","4,105.40","4,139.50","4,051.55",2.28M,-0.20%,TCS
05-02-2025,"4,091.10","4,150.00","4,150.00","4,076.00",1.69M,-0.39%,TCS
04-02-2025,"4,107.05","4,083.70","4,118.85","4,066.05",2.55M,0.94%,TCS
03-02-2025,"4,068.65","4,030.90","4,077.00","3,998.70",1.27M,-0.11%,TCS
01-02-2025,"4,073.15","4,113.00","4,135.90","4,056.00",437.17K,-0.95%,TCS
31-01-2025,"4,112.40","4,110.00","4,128.45","4,085.25",1.49M,0.30%,TCS
30-01-2025,"4,100.05","4,099.90","4,129.90","4,058.50",1.53M,0.01%,TCS
29-01-2025,"4,099.80","4,054.00","4,107.85","4,054.00",1.22M,1.47%,TCS
28-01-2025,"4,040.30","4,070.80","4,102.00","4,028.30",2.47M,-0.61%,TCS
27-01-2025,"4,065.15","4,102.00","4,156.35","4,041.05",1.55M,-2.10%,TCS
24-01-2025,"4,152.35","4,104.00","4,178.00","4,104.00",1.91M,0.17%,TCS
23-01-2025,"4,145.45","4,168.00","4,191.35","4,140.05",1.82M,-0.27%,TCS
22-01-2025,"4,156.60","4,050.00","4,163.15","4,044.20",2.41M,2.99%,TCS
21-01-2025,"4,035.85","4,095.30","4,111.00","4,030.00",1.97M,-1.03%,TCS
20-01-2025,"4,077.80","4,145.80","4,145.80","4,068.10",1.29M,-1.13%,TCS
17-01-2025,"4,124.30","4,159.90","4,160.60","4,100.05",1.76M,-0.39%,TCS
16-01-2025,"4,140.30","4,193.16","4,226.62","4,126.08",2.64M,-1.02%,TCS
15-01-2025,"4,182.92","4,151.82","4,189.66","4,141.43",1.65M,0.39%,TCS
14-01-2025,"4,166.63","4,234.50","4,246.21","4,152.85",3.44M,-1.35%,TCS
13-01-2025,"4,223.77","4,178.39","4,255.12","4,161.07",4.00M,0.60%,TCS
10-01-2025,"4,198.72","4,134.10","4,229.58","4,104.57",7.89M,3.96%,TCS
09-01-2025,"4,038.85","4,101.00","4,137.75","4,025.30",2.39M,-1.69%,TCS
08-01-2025,"4,108.40","4,034.90","4,126.00","4,017.75",2.18M,1.99%,TCS
07-01-2025,"4,028.30","4,114.95","4,140.35","4,011.55",2.67M,-1.63%,TCS
06-01-2025,"4,095.00","4,105.50","4,149.65","4,066.40",2.09M,-0.12%,TCS
03-01-2025,"4,099.90","4,179.95","4,179.95","4,092.30",1.79M,-1.82%,TCS
02-01-2025,"4,175.75","4,120.00","4,183.00","4,096.95",1.72M,1.54%,TCS
01-01-2025,"4,112.45","4,094.40","4,134.00","4,085.45",763.16K,0.43%,TCS
31-12-2024,"4,094.80","4,135.00","4,139.95","4,032.05",1.56M,-1.54%,TCS
30-12-2024,"4,158.80","4,151.00","4,199.30","4,112.00",1.53M,-0.15%,TCS
27-12-2024,"4,164.85","4,163.00","4,180.95","4,147.25",858.10K,-0.10%,TCS
26-12-2024,"4,169.10","4,179.50","4,199.95","4,143.15",1.21M,-0.25%,TCS
24-12-2024,"4,179.50","4,158.30","4,218.00","4,158.30",1.18M,0.51%,TCS
23-12-2024,"4,158.30","4,200.05","4,217.00","4,114.90",2.20M,-0.29%,TCS
20-12-2024,"4,170.30","4,329.00","4,382.00","4,152.50",4.12M,-2.38%,TCS
19-12-2024,"4,271.90","4,282.00","4,364.00","4,262.00",3.02M,-1.75%,TCS
18-12-2024,"4,347.85","4,311.70","4,362.00","4,289.60",1.58M,0.45%,TCS
17-12-2024,"4,328.50","4,410.00","4,432.95","4,318.00",3.23M,-1.96%,TCS
16-12-2024,"4,415.20","4,459.00","4,475.00","4,397.00",1.65M,-1.31%,TCS
13-12-2024,"4,473.90","4,434.95","4,494.90","4,394.40",1.97M,0.43%,TCS
12-12-2024,"4,454.95","4,430.05","4,485.00","4,426.00",1.91M,0.62%,TCS
11-12-2024,"4,427.45","4,431.85","4,448.65","4,407.00",1.64M,-0.12%,TCS
10-12-2024,"4,432.55","4,426.15","4,493.80","4,412.10",2.09M,-0.44%,TCS
09-12-2024,"4,452.15","4,430.45","4,469.40","4,415.55",2.07M,0.15%,TCS
06-12-2024,"4,445.50","4,453.00","4,465.00","4,412.75",1.84M,-0.42%,TCS
05-12-2024,"4,464.05","4,400.80","4,489.00","4,360.00",3.75M,2.52%,TCS
04-12-2024,"4,354.40","4,313.55","4,386.95","4,289.05",3.30M,1.20%,TCS
03-12-2024,"4,302.75","4,314.35","4,325.00","4,265.45",2.01M,0.61%,TCS
02-12-2024,"4,276.65","4,270.00","4,288.20","4,230.05",1.67M,0.14%,TCS
29-11-2024,"4,270.85","4,220.00","4,298.70","4,195.65",2.02M,0.61%,TCS
28-11-2024,"4,244.90","4,319.00","4,339.95","4,233.00",2.56M,-2.02%,TCS
27-11-2024,"4,332.55","4,358.95","4,377.40","4,324.05",1.56M,-0.46%,TCS
26-11-2024,"4,352.70","4,321.05","4,366.60","4,310.00",2.06M,0.87%,TCS
25-11-2024,"4,315.10","4,280.00","4,328.10","4,252.20",4.05M,1.66%,TCS
22-11-2024,"4,244.60","4,071.00","4,254.95","4,054.00",3.10M,4.22%,TCS
21-11-2024,"4,072.85","4,044.90","4,092.45","4,024.00",2.38M,0.82%,TCS
19-11-2024,"4,039.55","4,019.90","4,132.15","4,014.10",1.78M,0.50%,TCS
18-11-2024,"4,019.50","4,213.00","4,213.00","3,990.20",3.31M,-3.05%,TCS
14-11-2024,"4,145.90","4,135.00","4,160.00","4,116.45",1.83M,-0.11%,TCS
13-11-2024,"4,150.35","4,178.10","4,196.75","4,131.05",1.10M,-1.12%,TCS
12-11-2024,"4,197.40","4,216.00","4,218.00","4,164.35",1.59M,-0.03%,TCS
11-11-2024,"4,198.70","4,128.20","4,234.30","4,117.65",1.41M,1.25%,TCS
08-11-2024,"4,147.00","4,155.00","4,169.75","4,117.65",1.65M,-0.09%,TCS
07-11-2024,"4,150.90","4,169.70","4,205.80","4,085.05",3.72M,0.27%,TCS
06-11-2024,"4,139.65","4,003.60","4,149.80","3,975.25",3.79M,4.24%,TCS
05-11-2024,"3,971.35","3,941.10","3,986.00","3,941.10",967.59K,0.18%,TCS
04-11-2024,"3,964.15","3,966.30","3,991.90","3,913.25",2.27M,-0.50%,TCS
01-11-2024,"3,984.20","3,989.85","3,998.95","3,976.05",154.90K,0.40%,TCS
31-10-2024,"3,968.45","4,070.00","4,078.30","3,960.00",3.74M,-2.84%,TCS
30-10-2024,"4,084.65","4,075.00","4,107.00","4,060.05",1.94M,0.23%,TCS
29-10-2024,"4,075.25","4,095.85","4,103.50","4,060.10",1.45M,-0.38%,TCS
28-10-2024,"4,090.85","4,068.95","4,134.00","4,051.00",1.53M,0.82%,TCS
25-10-2024,"4,057.55","4,057.05","4,092.00","4,032.70",1.76M,0.24%,TCS
24-10-2024,"4,047.90","4,004.00","4,079.00","4,004.00",2.68M,-0.45%,TCS
23-10-2024,"4,066.25","3,999.60","4,113.55","3,995.15",1.97M,1.26%,TCS
22-10-2024,"4,015.50","4,066.00","4,089.80","4,006.35",1.93M,-1.58%,TCS
21-10-2024,"4,079.85","4,132.60","4,139.95","4,070.00",1.60M,-1.05%,TCS
18-10-2024,"4,123.05","4,090.00","4,146.15","4,080.00",2.36M,0.34%,TCS
17-10-2024,"4,109.00","4,112.80","4,129.95","4,092.95",2.52M,0.34%,TCS
16-10-2024,"4,094.95","4,085.00","4,115.00","4,067.20",2.36M,-0.53%,TCS
15-10-2024,"4,116.80","4,131.05","4,169.95","4,095.00",2.76M,-0.48%,TCS
14-10-2024,"4,136.65","4,140.00","4,165.40","4,122.20",2.14M,-0.30%,TCS
11-10-2024,"4,149.20","4,143.00","4,241.95","4,112.45",5.76M,-1.85%,TCS
10-10-2024,"4,227.40","4,253.25","4,293.85","4,198.60",2.38M,-0.60%,TCS
09-10-2024,"4,252.95","4,260.00","4,295.00","4,246.70",1.08M,-0.01%,TCS
08-10-2024,"4,253.25","4,272.60","4,279.40","4,203.95",1.54M,-0.46%,TCS
07-10-2024,"4,272.85","4,273.90","4,297.25","4,229.40",1.47M,0.48%,TCS
04-10-2024,"4,252.25","4,225.00","4,298.00","4,224.05",2.97M,0.46%,TCS
03-10-2024,"4,232.75","4,262.60","4,279.00","4,210.00",3.35M,-1.29%,TCS
01-10-2024,"4,287.90","4,255.55","4,295.75","4,242.95",1.82M,0.45%,TCS
30-09-2024,"4,268.50","4,286.90","4,298.75","4,260.05",2.50M,-0.93%,TCS
27-09-2024,"4,308.70","4,335.00","4,378.00","4,300.05",3.01M,0.38%,TCS
26-09-2024,"4,292.50","4,260.00","4,316.80","4,260.00",3.96M,0.42%,TCS
