Date,Price,Open,High,Low,Vol.,Change %,Symbol
14-09-2023,"1,143.80","1,148.75","1,150.90","1,138.75",2.07M,-0.43%,SUN
13-09-2023,"1,148.75","1,149.00","1,156.70","1,142.30",2.12M,0.31%,SUN
12-09-2023,"1,145.25","1,142.05","1,153.80","1,137.10",3.99M,0.73%,SUN
11-09-2023,"1,136.90","1,130.45","1,140.00","1,125.70",2.03M,0.57%,SUN
08-09-2023,"1,130.45","1,133.00","1,138.05","1,128.50",1.79M,-0.23%,SUN
07-09-2023,"1,133.05","1,140.00","1,141.45","1,128.60",1.86M,-0.81%,SUN
06-09-2023,"1,142.35","1,137.00","1,149.00","1,129.05",2.96M,0.92%,SUN
05-09-2023,"1,131.90","1,110.00","1,136.00","1,107.20",1.70M,2.07%,SUN
04-09-2023,"1,108.90","1,114.00","1,114.00","1,102.00",1.21M,-0.01%,SUN
01-09-2023,"1,109.00","1,112.00","1,117.50","1,105.75",2.72M,-0.23%,SUN
31-08-2023,"1,111.60","1,118.85","1,118.85","1,101.70",4.78M,-0.30%,SUN
30-08-2023,"1,114.90","1,117.50","1,119.15","1,110.50",1.54M,0.30%,SUN
29-08-2023,"1,111.60","1,125.05","1,125.05","1,106.45",1.75M,-0.48%,SUN
28-08-2023,"1,117.00","1,110.05","1,124.15","1,105.15",1.96M,0.97%,SUN
25-08-2023,"1,106.30","1,118.00","1,123.30","1,100.25",1.52M,-1.07%,SUN
24-08-2023,"1,118.30","1,123.60","1,133.10","1,113.20",1.58M,-0.48%,SUN
23-08-2023,"1,123.70","1,128.00","1,130.45","1,110.60",3.05M,-1.22%,SUN
22-08-2023,"1,137.55","1,135.00","1,147.00","1,130.00",1.44M,0.01%,SUN
21-08-2023,"1,137.40","1,129.95","1,143.90","1,127.15",941.38K,0.22%,SUN
18-08-2023,"1,134.90","1,141.00","1,149.30","1,129.00",1.47M,-0.86%,SUN
17-08-2023,"1,144.80","1,143.65","1,148.95","1,137.50",1.96M,0.10%,SUN
16-08-2023,"1,143.65","1,134.95","1,145.50","1,121.85",1.22M,0.83%,SUN
14-08-2023,"1,134.25","1,131.00","1,142.00","1,120.50",1.82M,0.17%,SUN
11-08-2023,"1,132.35","1,150.05","1,151.00","1,130.50",1.76M,-1.56%,SUN
10-08-2023,"1,150.30","1,150.60","1,157.90","1,143.60",1.44M,-0.22%,SUN
09-08-2023,"1,152.80","1,151.15","1,159.30","1,140.30",1.31M,0.36%,SUN
08-08-2023,"1,148.65","1,162.20","1,164.60","1,139.95",3.07M,-1.05%,SUN
07-08-2023,"1,160.80","1,138.95","1,166.75","1,133.50",3.35M,1.92%,SUN
04-08-2023,"1,138.95","1,129.00","1,145.00","1,121.05",3.53M,-0.18%,SUN
03-08-2023,"1,141.00","1,130.25","1,169.70","1,122.35",8.46M,0.51%,SUN
02-08-2023,"1,135.25","1,143.95","1,144.30","1,126.45",1.73M,-0.72%,SUN
01-08-2023,"1,143.45","1,143.40","1,152.65","1,136.00",1.45M,0.00%,SUN
31-07-2023,"1,143.40","1,140.00","1,145.00","1,127.00",1.72M,0.43%,SUN
28-07-2023,"1,138.55","1,129.95","1,143.90","1,121.65",2.68M,0.32%,SUN
27-07-2023,"1,134.95","1,128.00","1,155.35","1,116.30",6.37M,2.06%,SUN
26-07-2023,"1,112.00","1,097.05","1,114.40","1,094.10",1.32M,1.55%,SUN
25-07-2023,"1,095.05","1,110.00","1,110.00","1,090.80",1.70M,-0.49%,SUN
24-07-2023,"1,100.40","1,094.00","1,107.35","1,092.50",2.13M,0.30%,SUN
21-07-2023,"1,097.15","1,103.40","1,104.20","1,090.35",1.88M,-0.05%,SUN
20-07-2023,"1,097.65","1,086.05","1,104.50","1,082.30",5.22M,1.46%,SUN
19-07-2023,"1,081.85","1,067.15","1,086.00","1,063.85",2.31M,1.38%,SUN
18-07-2023,"1,067.15","1,078.45","1,078.90","1,064.35",2.24M,-0.97%,SUN
17-07-2023,"1,077.60","1,073.70","1,081.05","1,070.50",1.25M,0.43%,SUN
14-07-2023,"1,072.95","1,079.95","1,080.00","1,065.00",2.64M,-0.25%,SUN
13-07-2023,"1,075.65","1,081.90","1,081.90","1,071.70",1.54M,-0.29%,SUN
12-07-2023,"1,078.75","1,075.00","1,083.75","1,070.00",5.09M,0.61%,SUN
11-07-2023,"1,072.25","1,052.00","1,074.75","1,049.05",4.37M,2.61%,SUN
10-07-2023,"1,045.00","1,036.00","1,051.00","1,031.10",1.22M,0.90%,SUN
07-07-2023,"1,035.70","1,033.50","1,051.20","1,028.75",1.72M,-0.65%,SUN
06-07-2023,"1,042.50","1,040.00","1,056.60","1,040.00",2.55M,-0.21%,SUN
05-07-2023,"1,044.70","1,055.00","1,057.70","1,042.65",1.84M,-0.39%,SUN
04-07-2023,"1,048.80","1,040.00","1,053.90","1,029.90",1.55M,1.56%,SUN
03-07-2023,"1,032.70","1,053.00","1,053.65","1,030.00",2.34M,-1.80%,SUN
30-06-2023,"1,051.60","1,021.75","1,055.00","1,020.05",4.77M,2.92%,SUN
28-06-2023,"1,021.80",995,"1,025.55",995,5.30M,2.00%,SUN
27-06-2023,"1,001.80",999.95,"1,003.35",986,4.65M,0.69%,SUN
26-06-2023,994.95,994,"1,003.80",991.45,2.07M,0.35%,SUN
23-06-2023,991.45,994,995.95,977.3,1.22M,0.12%,SUN
22-06-2023,990.3,987.1,996.2,987.1,5.38M,-0.16%,SUN
21-06-2023,991.9,991.95,993.85,983.6,1.40M,-0.01%,SUN
20-06-2023,991.95,"1,007.65","1,007.75",989.6,1.45M,-0.98%,SUN
19-06-2023,"1,001.80",995.15,"1,006.70",993.75,1.33M,0.99%,SUN
16-06-2023,992,990,994.65,987.2,3.61M,0.36%,SUN
15-06-2023,988.4,988.5,994.8,985.7,2.73M,0.17%,SUN
14-06-2023,986.7,991.6,995,984.25,2.14M,-0.14%,SUN
13-06-2023,988.1,990,996,985.55,2.41M,0.27%,SUN
12-06-2023,985.45,987.9,989.9,981.05,593.32K,0.15%,SUN
09-06-2023,983.95,984,990.7,981,2.31M,-0.31%,SUN
08-06-2023,987,"1,015.00","1,016.00",983.25,3.40M,-2.72%,SUN
07-06-2023,"1,014.60","1,015.00","1,017.50","1,010.00",1.61M,0.08%,SUN
06-06-2023,"1,013.80","1,008.90","1,015.95","1,004.00",1.63M,0.50%,SUN
05-06-2023,"1,008.75","1,005.35","1,017.70",998.5,3.63M,0.92%,SUN
02-06-2023,999.6,986.55,"1,003.70",981,3.73M,1.20%,SUN
01-06-2023,987.7,979.8,990.45,975,3.26M,1.27%,SUN
31-05-2023,975.35,965,979.3,960.75,5.60M,1.64%,SUN
30-05-2023,959.6,965,967.45,956.3,2.62M,-0.91%,SUN
29-05-2023,968.45,969.95,973.25,946.4,5.34M,-0.15%,SUN
26-05-2023,969.9,943.95,976.7,937,4.14M,2.63%,SUN
25-05-2023,945,949.7,951.7,942.7,2.33M,-0.75%,SUN
24-05-2023,952.15,935.5,954.8,932.6,2.95M,2.21%,SUN
23-05-2023,931.6,937.5,956.2,929.1,3.06M,-0.62%,SUN
22-05-2023,937.45,925.85,942.75,922.85,1.38M,1.25%,SUN
19-05-2023,925.85,932,934.4,924.3,1.31M,-0.41%,SUN
18-05-2023,929.65,943,943,922.45,3.01M,-0.67%,SUN
17-05-2023,935.95,941.25,945.3,928.85,2.96M,-0.53%,SUN
16-05-2023,940.95,953,962.55,938,2.63M,-1.26%,SUN
15-05-2023,953,953,955.75,948.05,1.81M,-0.31%,SUN
12-05-2023,956,961,963.1,952,2.01M,-0.53%,SUN
11-05-2023,961.05,953.8,963.9,952,1.30M,0.76%,SUN
10-05-2023,953.8,957,959.95,951.6,2.18M,-0.38%,SUN
09-05-2023,957.45,961.9,966.85,949.5,6.90M,-0.46%,SUN
08-05-2023,961.85,962,969,961,2.68M,-0.89%,SUN
05-05-2023,970.45,974,977.25,967.85,1.06M,-0.36%,SUN
04-05-2023,974,967.65,975.9,965.15,1.20M,1.08%,SUN
03-05-2023,963.6,970.5,972.4,959.5,3.09M,-0.97%,SUN
02-05-2023,973.05,987.65,988.9,970.3,3.15M,-1.48%,SUN
28-04-2023,987.65,984.95,992.5,979.15,2.01M,0.91%,SUN
27-04-2023,978.7,968,981.6,963.55,2.78M,0.77%,SUN
26-04-2023,971.25,975.8,976.8,963.2,2.91M,-0.13%,SUN
25-04-2023,972.5,980,982.9,967,2.38M,-0.68%,SUN
24-04-2023,979.15,975,982.5,959.25,3.49M,-1.04%,SUN
21-04-2023,989.45,994.3,994.3,984.95,1.22M,0.17%,SUN
20-04-2023,987.75,999.1,"1,002.10",983.75,1.64M,-0.78%,SUN
19-04-2023,995.5,"1,003.50","1,009.40",993,2.17M,-0.93%,SUN
18-04-2023,"1,004.80",999,"1,006.25",988.3,1.22M,0.61%,SUN
17-04-2023,998.7,999.45,"1,009.90",995.05,1.77M,-0.48%,SUN
